resource_id,department_id,avg_gpa,current_gpa,is_poor
00000000-0000-0000-0002-000000000104,4031,4.06,,f
00000000-0000-0000-0002-000000000104,5040,,4.13,f
00000000-0000-0000-0002-000000000104,7012,3.86,,f
00000000-0000-0000-0002-000000000104,B010,3.79,,f
00000000-0000-0000-0002-000000000104,3100,,,f
00000000-0000-0000-0002-000000000104,40A0,,4.2,f
00000000-0000-0000-0002-000000000104,4030,,3.74,f
00000000-0000-0000-0002-000000000104,6100,,,f
00000000-0000-0000-0002-000000000104,60A0,4.09,,f
00000000-0000-0000-0002-000000000104,1011,3.95,,f
00000000-0000-0000-0002-000000000105,7012,3.78,,f
00000000-0000-0000-0002-000000000105,H050,,,f
00000000-0000-0000-0002-000000000105,1040,4.01,3.78,f
00000000-0000-0000-0002-000000000105,6150,4.2,,f
00000000-0000-0000-0002-000000000105,9010,3.82,,f
00000000-0000-0000-0002-000000000106,2020,3.81,4.08,f
00000000-0000-0000-0002-000000000106,2040,3.95,3.78,f
00000000-0000-0000-0002-000000000106,A013,3.8,4.08,f
00000000-0000-0000-0002-000000000106,6100,3.99,3.9,f
00000000-0000-0000-0002-000000000106,6070,3.76,,f
00000000-0000-0000-0002-000000000106,4090,4.02,,f
00000000-0000-0000-0002-000000000106,7060,4.3,,f
00000000-0000-0000-0002-000000000106,40A0,,,f
00000000-0000-0000-0002-000000000106,5050,,4.16,f
00000000-0000-0000-0002-000000000106,7020,4.29,3.72,f
00000000-0000-0000-0002-000000000106,1050,,4.02,f
00000000-0000-0000-0002-000000000106,4040,3.75,3.77,f
00000000-0000-0000-0002-000000000106,4081,3.99,3.81,f
00000000-0000-0000-0002-000000000106,7011,4.16,,f
00000000-0000-0000-0002-000000000106,2010,,,f
00000000-0000-0000-0002-000000000106,6050,4.2,3.98,f
00000000-0000-0000-0002-000000000106,5080,4.13,3.99,f
00000000-0000-0000-0002-000000000106,1090,3.99,,f
00000000-0000-0000-0002-000000000106,1040,4.25,3.71,f
00000000-0000-0000-0002-000000000106,2030,4.15,,f
00000000-0000-0000-0002-000000000106,5070,,,f
00000000-0000-0000-0002-000000000106,H040,,,f
00000000-0000-0000-0002-000000000106,6080,,,f
00000000-0000-0000-0002-000000000106,O010,,,f
00000000-0000-0000-0002-000000000106,9010,4.3,4.09,f
00000000-0000-0000-0002-000000000106,2080,3.71,,f
00000000-0000-0000-0002-000000000106,2090,4.15,,f
00000000-0000-0000-0002-000000000106,4030,4.07,,f
00000000-0000-0000-0002-000000000106,4020,3.92,,f
00000000-0000-0000-0002-000000000106,6090,,,f
00000000-0000-0000-0002-000000000106,4060,,3.72,f
00000000-0000-0000-0002-000000000106,1010,,,f
00000000-0000-0000-0002-000000000106,9020,4.04,3.88,f
00000000-0000-0000-0002-000000000106,60A0,4.03,,f
00000000-0000-0000-0002-000000000106,3020,,3.82,f
00000000-0000-0000-0002-000000000106,7012,4.22,4.14,f
00000000-0000-0000-0002-000000000106,5090,,,f
00000000-0000-0000-0002-000000000106,5040,3.98,3.75,f
00000000-0000-0000-0002-000000000106,6110,4.03,3.71,f
00000000-0000-0000-0002-000000000106,6020,3.72,4.24,f
00000000-0000-0000-0002-000000000106,7040,,,f
00000000-0000-0000-0002-000000000106,Z010,,,f
00000000-0000-0000-0002-000000000106,4031,3.92,4.28,f
00000000-0000-0000-0002-000000000106,O020,,4.15,f
00000000-0000-0000-0002-000000000106,6150,3.73,4.1,f
00000000-0000-0000-0002-000000000106,8010,3.76,,f
00000000-0000-0000-0002-000000000106,3030,,,f
00000000-0000-0000-0002-000000000106,A012,,,f
00000000-0000-0000-0002-000000000106,5010,,,f
00000000-0000-0000-0002-000000000106,6120,4.11,,f
00000000-0000-0000-0002-000000000106,1070,,,f
00000000-0000-0000-0002-000000000106,2070,,4.02,f
00000000-0000-0000-0002-000000000106,H050,,,f
00000000-0000-0000-0002-000000000106,6060,3.81,,f
00000000-0000-0000-0002-000000000106,1060,4.13,4.02,f
00000000-0000-0000-0002-000000000106,6030,4.19,,f
00000000-0000-0000-0002-000000000106,4080,4.28,3.85,f
00000000-0000-0000-0002-000000000106,30A0,,,f
00000000-0000-0000-0002-000000000106,7050,,3.8,f
00000000-0000-0000-0002-000000000106,3022,,,f
00000000-0000-0000-0002-000000000106,3100,4.14,,f
00000000-0000-0000-0002-000000000106,6010,,3.97,f
00000000-0000-0000-0002-000000000106,4010,,3.72,f
00000000-0000-0000-0002-000000000106,3021,3.96,3.81,f
00000000-0000-0000-0002-000000000106,5020,4.15,,f
00000000-0000-0000-0002-000000000106,A011,4.08,,f
00000000-0000-0000-0002-000000000106,B0A0,3.72,,f
00000000-0000-0000-0002-000000000106,H060,3.82,,f
00000000-0000-0000-0002-000000000106,B020,,3.89,f
00000000-0000-0000-0002-000000000106,6130,,3.99,f
00000000-0000-0000-0002-000000000106,3050,,3.77,f
00000000-0000-0000-0002-000000000106,1030,,4.23,f
00000000-0000-0000-0002-000000000106,7030,3.73,4.14,f
00000000-0000-0000-0002-000000000106,7010,3.95,,f
00000000-0000-0000-0002-000000000106,3023,3.87,4.1,f
00000000-0000-0000-0002-000000000106,4120,,3.87,f
00000000-0000-0000-0002-000000000106,1011,4.04,4.21,f
00000000-0000-0000-0002-000000000106,50A0,,3.91,f
00000000-0000-0000-0002-000000000106,1020,,,f
00000000-0000-0000-0002-000000000106,B010,3.96,4.08,f
00000000-0000-0000-0002-000000000107,7050,,,f
00000000-0000-0000-0002-000000000107,6010,3.88,3.72,f
00000000-0000-0000-0002-000000000107,3100,3.99,3.85,f
00000000-0000-0000-0002-000000000107,6150,,,f
00000000-0000-0000-0002-000000000107,6100,4.01,,f
00000000-0000-0000-0002-000000000107,4031,3.97,,f
00000000-0000-0000-0002-000000000107,7010,4.1,,f
00000000-0000-0000-0002-000000000107,4120,4.21,4.04,f
00000000-0000-0000-0002-000000000107,B0A0,,,f
00000000-0000-0000-0002-000000000107,7011,,3.92,f
00000000-0000-0000-0002-000000000107,5090,4.24,,f
00000000-0000-0000-0002-000000000107,A013,,4.08,f
00000000-0000-0000-0002-000000000107,2010,3.75,3.71,f
00000000-0000-0000-0002-000000000108,7030,4.13,,f
00000000-0000-0000-0002-000000000108,1090,,,f
00000000-0000-0000-0002-000000000108,2020,,4.3,f
00000000-0000-0000-0002-000000000108,5050,,3.8,f
00000000-0000-0000-0002-000000000108,2010,,,f
00000000-0000-0000-0002-000000000108,1020,3.71,4.07,f
00000000-0000-0000-0002-000000000108,1070,,,f
00000000-0000-0000-0002-000000000108,A012,3.93,3.96,f
00000000-0000-0000-0002-000000000108,5020,,,f
00000000-0000-0000-0002-000000000108,H060,3.98,4.09,f
00000000-0000-0000-0002-000000000108,H040,,,f
00000000-0000-0000-0002-000000000108,5010,,,f
00000000-0000-0000-0002-000000000108,B020,4.11,3.71,f
00000000-0000-0000-0002-000000000108,6080,4.08,4.24,f
00000000-0000-0000-0002-000000000108,9020,,,f
00000000-0000-0000-0002-000000000108,3021,3.83,3.92,f
00000000-0000-0000-0002-000000000108,O020,4.25,4.01,f
00000000-0000-0000-0002-000000000108,1060,,,f
00000000-0000-0000-0002-000000000108,6050,,,f
00000000-0000-0000-0002-000000000108,6060,,,f
00000000-0000-0000-0002-000000000108,7010,,3.79,f
00000000-0000-0000-0002-000000000109,1010,,3.93,f
00000000-0000-0000-0002-000000000109,5050,,4.02,f
00000000-0000-0000-0002-000000000109,6090,4.29,,f
00000000-0000-0000-0002-000000000109,5080,,4.27,f
00000000-0000-0000-0002-000000000109,4030,4.29,,f
00000000-0000-0000-0002-000000000109,8010,,,f
00000000-0000-0000-0002-000000000109,9010,3.84,3.81,f
00000000-0000-0000-0002-000000000109,5090,3.95,4,f
00000000-0000-0000-0002-000000000109,6010,,4.27,f
00000000-0000-0000-0002-000000000109,B010,3.94,4.23,f
00000000-0000-0000-0002-000000000109,2080,,4.09,f
00000000-0000-0000-0002-000000000109,7040,,,f
00000000-0000-0000-0002-000000000109,4081,,,f
00000000-0000-0000-0002-000000000109,5010,3.74,4.26,f
00000000-0000-0000-0002-000000000109,3100,3.89,,f
00000000-0000-0000-0002-000000000109,1011,,,f
00000000-0000-0000-0002-000000000109,7020,,3.79,f
00000000-0000-0000-0002-000000000109,2030,,3.88,f
00000000-0000-0000-0002-000000000110,4020,4.18,4.14,f
00000000-0000-0000-0002-000000000110,7020,3.99,,f
00000000-0000-0000-0002-000000000110,Z010,,,f
00000000-0000-0000-0002-000000000110,4010,,,t
00000000-0000-0000-0002-000000000110,A011,4.2,,f
00000000-0000-0000-0002-000000000110,8010,3.97,3.85,f
00000000-0000-0000-0002-000000000110,4060,,,f
00000000-0000-0000-0002-000000000110,6120,4.19,,f
00000000-0000-0000-0002-000000000110,3021,,,f
00000000-0000-0000-0002-000000000110,5080,3.88,,f
00000000-0000-0000-0002-000000000110,6110,,,f
00000000-0000-0000-0002-000000000110,1060,,4.06,f
00000000-0000-0000-0002-000000000110,1030,,3.75,f
00000000-0000-0000-0002-000000000110,5050,,,f
00000000-0000-0000-0002-000000000110,3100,,3.76,f
00000000-0000-0000-0002-000000000110,60A0,,3.98,f
00000000-0000-0000-0002-000000000110,1010,,3.7,f
00000000-0000-0000-0002-000000000110,2090,,4,f
00000000-0000-0000-0002-000000000110,6060,4.05,,f
00000000-0000-0000-0002-000000000110,4090,,3.82,f
00000000-0000-0000-0002-000000000110,9010,4.11,,f
00000000-0000-0000-0002-000000000110,7050,,,t
00000000-0000-0000-0002-000000000110,7011,,3.77,f
00000000-0000-0000-0002-000000000110,1050,,4.23,f
00000000-0000-0000-0002-000000000110,4040,,,f
00000000-0000-0000-0002-000000000110,5070,,,t
00000000-0000-0000-0002-000000000110,6150,3.8,4,t
00000000-0000-0000-0002-000000000110,6130,4.26,4.11,f
00000000-0000-0000-0002-000000000110,7012,4,,t
00000000-0000-0000-0002-000000000110,4030,,,f
00000000-0000-0000-0002-000000000110,3020,,,t
00000000-0000-0000-0002-000000000110,5010,3.7,,f
00000000-0000-0000-0002-000000000110,7040,4.17,,t
00000000-0000-0000-0002-000000000110,9020,4.22,4.12,f
00000000-0000-0000-0002-000000000110,7030,3.91,3.79,f
00000000-0000-0000-0002-000000000110,A012,4.27,4.29,f
00000000-0000-0000-0002-000000000110,5040,3.71,,f
00000000-0000-0000-0002-000000000110,H040,,4.07,f
00000000-0000-0000-0002-000000000110,1040,3.82,,t
00000000-0000-0000-0002-000000000110,6030,,4.09,f
00000000-0000-0000-0002-000000000110,6070,,3.82,f
00000000-0000-0000-0002-000000000110,H050,,,t
00000000-0000-0000-0002-000000000110,5090,3.99,,t
00000000-0000-0000-0002-000000000110,50A0,,3.79,f
00000000-0000-0000-0002-000000000110,30A0,,,f
00000000-0000-0000-0002-000000000111,7040,,,f
00000000-0000-0000-0002-000000000111,2070,,,f
00000000-0000-0000-0002-000000000111,4080,4,,f
00000000-0000-0000-0002-000000000111,7010,3.76,4.07,f
00000000-0000-0000-0002-000000000111,H060,3.75,3.87,f
00000000-0000-0000-0002-000000000111,40A0,4.22,4.19,f
00000000-0000-0000-0002-000000000111,1050,,,f
00000000-0000-0000-0002-000000000111,B010,,,f
00000000-0000-0000-0002-000000000111,6150,,,f
00000000-0000-0000-0002-000000000111,B020,4.04,,f
00000000-0000-0000-0002-000000000111,H040,3.76,4.28,f
00000000-0000-0000-0002-000000000111,1090,,,f
00000000-0000-0000-0002-000000000111,4030,,4.06,f
00000000-0000-0000-0002-000000000111,4010,3.97,,f
00000000-0000-0000-0002-000000000111,3020,3.97,4.3,f
00000000-0000-0000-0002-000000000111,7020,3.94,,f
00000000-0000-0000-0002-000000000111,6030,,,f
00000000-0000-0000-0002-000000000111,2020,,4.13,f
00000000-0000-0000-0002-000000000111,4031,3.94,4.14,f
00000000-0000-0000-0002-000000000111,Z010,3.86,,f
00000000-0000-0000-0002-000000000111,A011,3.73,3.89,f
00000000-0000-0000-0002-000000000111,2090,,,f
00000000-0000-0000-0002-000000000111,7060,3.97,3.98,f
00000000-0000-0000-0002-000000000111,O010,,,f
00000000-0000-0000-0002-000000000111,A012,,4.25,f
00000000-0000-0000-0002-000000000111,6110,,,f
00000000-0000-0000-0002-000000000111,3050,,3.78,f
00000000-0000-0000-0002-000000000111,8010,4.26,3.82,f
00000000-0000-0000-0002-000000000111,5010,,4.1,f
00000000-0000-0000-0002-000000000111,6130,,3.7,f
00000000-0000-0000-0002-000000000111,5090,3.89,3.87,f
00000000-0000-0000-0002-000000000111,5040,4.12,4.12,f
00000000-0000-0000-0002-000000000111,30A0,4.02,,f
00000000-0000-0000-0002-000000000111,5050,,4.15,f
00000000-0000-0000-0002-000000000111,2080,,3.87,f
00000000-0000-0000-0002-000000000111,3021,,,f
00000000-0000-0000-0002-000000000111,3030,4.09,3.85,f
00000000-0000-0000-0002-000000000111,H050,3.98,4.02,f
00000000-0000-0000-0002-000000000111,5080,4.05,,f
00000000-0000-0000-0002-000000000111,1030,3.89,,f
00000000-0000-0000-0002-000000000111,4081,3.77,,f
00000000-0000-0000-0002-000000000111,1040,3.89,4.17,f
00000000-0000-0000-0002-000000000111,6020,3.74,,f
00000000-0000-0000-0002-000000000111,4020,,3.73,f
00000000-0000-0000-0002-000000000111,1070,4.05,3.8,f
00000000-0000-0000-0002-000000000111,7030,,4.02,f
00000000-0000-0000-0002-000000000111,1060,4.2,3.72,f
00000000-0000-0000-0002-000000000111,6120,,4.27,f
00000000-0000-0000-0002-000000000111,3023,,,f
00000000-0000-0000-0002-000000000111,2040,4.1,3.85,f
00000000-0000-0000-0002-000000000111,3022,3.7,,f
00000000-0000-0000-0002-000000000111,9020,,4.15,f
00000000-0000-0000-0002-000000000111,1020,,3.95,f
00000000-0000-0000-0002-000000000111,50A0,3.76,,f
00000000-0000-0000-0002-000000000111,5020,4.12,,f
00000000-0000-0000-0002-000000000111,7011,3.98,,f
00000000-0000-0000-0002-000000000111,4090,,,f
00000000-0000-0000-0002-000000000111,2030,3.75,4.19,f
00000000-0000-0000-0002-000000000111,7050,,4.17,f
00000000-0000-0000-0002-000000000111,7012,3.83,,f
00000000-0000-0000-0002-000000000111,6050,,4,f
00000000-0000-0000-0002-000000000111,3100,4.23,4.16,f
00000000-0000-0000-0002-000000000111,B0A0,3.78,,f
00000000-0000-0000-0002-000000000111,60A0,,,f
00000000-0000-0000-0002-000000000111,4120,4.29,3.79,f
00000000-0000-0000-0002-000000000111,2010,,,f
00000000-0000-0000-0002-000000000111,6090,,,f
00000000-0000-0000-0002-000000000111,6010,3.74,,f
00000000-0000-0000-0002-000000000111,6070,,4.21,f
00000000-0000-0000-0002-000000000111,6080,3.89,3.95,f
00000000-0000-0000-0002-000000000111,4040,,,f
00000000-0000-0000-0002-000000000111,9010,,4.17,f
00000000-0000-0000-0002-000000000111,O020,,,f
00000000-0000-0000-0002-000000000111,6100,,4.02,f
00000000-0000-0000-0002-000000000111,4060,,,f
00000000-0000-0000-0002-000000000112,30A0,4.08,,f
00000000-0000-0000-0002-000000000112,H060,3.99,4.02,f
00000000-0000-0000-0002-000000000112,7030,,4.21,f
00000000-0000-0000-0002-000000000112,A013,,,f
00000000-0000-0000-0002-000000000112,2030,3.79,4.14,f
00000000-0000-0000-0002-000000000112,6090,3.75,,f
00000000-0000-0000-0002-000000000112,5010,,3.87,f
00000000-0000-0000-0002-000000000112,7050,4.16,3.87,f
00000000-0000-0000-0002-000000000112,6100,4.2,3.89,f
00000000-0000-0000-0002-000000000112,3050,3.95,,f
00000000-0000-0000-0002-000000000112,9020,4.02,,f
00000000-0000-0000-0002-000000000112,5020,4.15,,f
00000000-0000-0000-0002-000000000112,7040,3.78,3.79,f
00000000-0000-0000-0002-000000000112,2070,,,f
00000000-0000-0000-0002-000000000112,B020,4.05,4.15,f
00000000-0000-0000-0002-000000000112,1050,,3.85,f
00000000-0000-0000-0002-000000000112,5050,,,f
00000000-0000-0000-0002-000000000112,7012,,,f
00000000-0000-0000-0002-000000000112,6020,,3.87,f
00000000-0000-0000-0002-000000000112,3100,,3.85,f
00000000-0000-0000-0002-000000000112,7060,4.09,4.21,f
00000000-0000-0000-0002-000000000112,2020,3.99,,f
00000000-0000-0000-0002-000000000112,B010,3.93,4.11,f
00000000-0000-0000-0002-000000000112,A012,,3.73,f
00000000-0000-0000-0002-000000000112,3022,,4.23,f
00000000-0000-0000-0002-000000000112,1020,3.92,3.71,f
00000000-0000-0000-0002-000000000112,O020,,,f
00000000-0000-0000-0002-000000000112,1090,,3.77,f
00000000-0000-0000-0002-000000000112,5070,4.18,,f
00000000-0000-0000-0002-000000000112,H050,4.16,,f
00000000-0000-0000-0002-000000000112,3030,,3.88,f
00000000-0000-0000-0002-000000000112,4120,,,f
00000000-0000-0000-0002-000000000112,6050,4.22,3.87,f
00000000-0000-0000-0002-000000000112,2010,,,f
00000000-0000-0000-0002-000000000112,4080,,4.01,f
00000000-0000-0000-0002-000000000112,4020,3.99,,f
00000000-0000-0000-0002-000000000112,5090,4.29,4.01,f
00000000-0000-0000-0002-000000000112,4010,3.73,,f
00000000-0000-0000-0002-000000000112,50A0,,4.2,f
00000000-0000-0000-0002-000000000112,5080,3.9,,f
00000000-0000-0000-0002-000000000112,4030,3.83,,f
00000000-0000-0000-0002-000000000112,6130,,,f
00000000-0000-0000-0002-000000000112,H040,,3.72,f
00000000-0000-0000-0002-000000000112,6030,,,f
00000000-0000-0000-0002-000000000112,7011,,3.83,f
00000000-0000-0000-0002-000000000112,1070,3.88,,f
00000000-0000-0000-0002-000000000112,6070,4.25,,f
00000000-0000-0000-0002-000000000112,4060,,,f
00000000-0000-0000-0002-000000000112,1011,4,,f
00000000-0000-0000-0002-000000000112,3021,3.84,,f
00000000-0000-0000-0002-000000000112,7010,,4.1,f
00000000-0000-0000-0002-000000000112,O010,3.78,,f
00000000-0000-0000-0002-000000000112,2080,4.11,,f
00000000-0000-0000-0002-000000000112,1030,,4.1,f
00000000-0000-0000-0002-000000000112,3020,,,f
00000000-0000-0000-0002-000000000112,B0A0,4.29,,f
00000000-0000-0000-0002-000000000112,4090,3.8,3.93,f
00000000-0000-0000-0002-000000000112,8010,3.91,,f
00000000-0000-0000-0002-000000000112,4081,3.92,,f
00000000-0000-0000-0002-000000000112,1040,3.75,,f
00000000-0000-0000-0002-000000000112,3023,,4.13,f
00000000-0000-0000-0002-000000000112,2090,,,f
00000000-0000-0000-0002-000000000112,4031,,3.96,f
00000000-0000-0000-0002-000000000112,1060,,,f
00000000-0000-0000-0002-000000000112,5040,4.17,,f
00000000-0000-0000-0002-000000000112,7020,,,f
00000000-0000-0000-0002-000000000112,6010,,3.88,f
00000000-0000-0000-0002-000000000112,6120,3.86,,f
00000000-0000-0000-0002-000000000112,9010,4.24,4.25,f
00000000-0000-0000-0002-000000000112,2040,4.25,3.75,f
00000000-0000-0000-0002-000000000112,6110,3.85,,f
00000000-0000-0000-0002-000000000112,A011,,,f
00000000-0000-0000-0002-000000000112,6060,,,f
00000000-0000-0000-0002-000000000112,40A0,,,f
00000000-0000-0000-0002-000000000112,60A0,3.78,,f
00000000-0000-0000-0002-000000000113,4030,,,f
00000000-0000-0000-0002-000000000113,3100,,,f
00000000-0000-0000-0002-000000000113,3022,4.03,,f
00000000-0000-0000-0002-000000000113,3021,,3.91,f
00000000-0000-0000-0002-000000000113,6060,,,f
00000000-0000-0000-0002-000000000113,2020,,3.81,f
00000000-0000-0000-0002-000000000113,9020,,4.14,f
00000000-0000-0000-0002-000000000113,O010,,3.83,f
00000000-0000-0000-0002-000000000113,5080,3.94,4.17,f
00000000-0000-0000-0002-000000000113,5010,,,f
00000000-0000-0000-0002-000000000113,4060,,4.23,f
00000000-0000-0000-0002-000000000113,6090,4.22,,f
00000000-0000-0000-0002-000000000113,6010,,3.97,f
00000000-0000-0000-0002-000000000113,7040,4.03,,f
00000000-0000-0000-0002-000000000113,3050,3.96,3.96,f
00000000-0000-0000-0002-000000000113,3030,,3.76,f
00000000-0000-0000-0002-000000000113,5070,,,f
00000000-0000-0000-0002-000000000113,8010,4.23,4.1,f
00000000-0000-0000-0002-000000000113,7010,,,f
00000000-0000-0000-0002-000000000113,7030,,4.07,f
00000000-0000-0000-0002-000000000113,H050,,,f
00000000-0000-0000-0002-000000000113,6120,4.16,,f
00000000-0000-0000-0002-000000000113,4080,,,f
00000000-0000-0000-0002-000000000113,1011,,,f
00000000-0000-0000-0002-000000000113,5050,4.09,3.73,f
00000000-0000-0000-0002-000000000113,A013,,,f
00000000-0000-0000-0002-000000000113,4010,,,f
00000000-0000-0000-0002-000000000113,1030,,,f
00000000-0000-0000-0002-000000000113,5040,3.84,3.7,f
00000000-0000-0000-0002-000000000113,1010,,3.78,f
00000000-0000-0000-0002-000000000113,A011,3.82,3.87,f
00000000-0000-0000-0002-000000000113,9010,,,f
00000000-0000-0000-0002-000000000113,5020,4.14,,f
00000000-0000-0000-0002-000000000113,3023,,,f
00000000-0000-0000-0002-000000000113,6110,,4.06,f
00000000-0000-0000-0002-000000000113,6080,,4.22,f
00000000-0000-0000-0002-000000000113,6130,,4.01,f
00000000-0000-0000-0002-000000000113,4031,4.08,,f
00000000-0000-0000-0002-000000000113,4081,4.27,4.01,f
00000000-0000-0000-0002-000000000113,4020,,4.09,f
00000000-0000-0000-0002-000000000113,2040,,4,f
00000000-0000-0000-0002-000000000113,4090,,4,f
00000000-0000-0000-0002-000000000113,1050,3.75,,f
00000000-0000-0000-0002-000000000113,1090,,4.12,f
00000000-0000-0000-0002-000000000113,7020,3.7,4.22,f
00000000-0000-0000-0002-000000000113,2030,,3.94,f
00000000-0000-0000-0002-000000000113,3020,,,f
00000000-0000-0000-0002-000000000114,6020,,3.86,f
00000000-0000-0000-0002-000000000114,B010,,,f
00000000-0000-0000-0002-000000000114,7020,,3.83,f
00000000-0000-0000-0002-000000000114,Z010,3.87,,f
00000000-0000-0000-0002-000000000114,7010,4.21,4.24,f
00000000-0000-0000-0002-000000000114,O020,3.93,4.22,f
00000000-0000-0000-0002-000000000114,A011,,3.84,f
00000000-0000-0000-0002-000000000114,7050,4,3.72,f
00000000-0000-0000-0002-000000000114,4080,,,f
00000000-0000-0000-0002-000000000114,1090,,,f
00000000-0000-0000-0002-000000000114,4010,,4.16,f
00000000-0000-0000-0002-000000000114,2070,,4.07,f
00000000-0000-0000-0002-000000000114,4031,4.18,,f
00000000-0000-0000-0002-000000000114,1030,,3.74,f
00000000-0000-0000-0002-000000000114,4030,,4.17,f
00000000-0000-0000-0002-000000000114,6110,,3.83,f
00000000-0000-0000-0002-000000000114,6050,4.27,4.13,f
