user_id,semester,gpa
00000000-0000-0000-0000-000000000595,112-1,3.717
00000000-0000-0000-0000-000000000595,112-2,2.925
00000000-0000-0000-0000-000000000595,113-1,1.4
00000000-0000-0000-0000-000000000595,113-2,1.985
00000000-0000-0000-0000-000000000205,107-1,3.473
00000000-0000-0000-0000-000000000205,107-2,1.733
00000000-0000-0000-0000-000000000205,108-1,2.933
00000000-0000-0000-0000-000000000205,108-2,3.417
00000000-0000-0000-0000-000000000205,109-1,1.4
00000000-0000-0000-0000-000000000205,109-2,2.382
00000000-0000-0000-0000-000000000205,110-1,2.63
00000000-0000-0000-0000-000000000205,110-2,2.2
00000000-0000-0000-0000-000000000205,111-1,3.65
00000000-0000-0000-0000-000000000205,111-2,3.98
00000000-0000-0000-0000-000000000205,112-1,2.83
00000000-0000-0000-0000-000000000205,112-2,2.283
00000000-0000-0000-0000-000000000205,113-1,3.427
00000000-0000-0000-0000-000000000205,113-2,2.59
00000000-0000-0000-0000-000000000424,113-1,3.54
00000000-0000-0000-0000-000000000424,113-2,2.827
00000000-0000-0000-0000-000000000174,108-1,1.32
00000000-0000-0000-0000-000000000174,108-2,2.645
00000000-0000-0000-0000-000000000174,109-1,1.26
00000000-0000-0000-0000-000000000174,109-2,3.023
00000000-0000-0000-0000-000000000174,110-1,2.6
00000000-0000-0000-0000-000000000174,110-2,3.6
00000000-0000-0000-0000-000000000174,111-1,3.727
00000000-0000-0000-0000-000000000174,111-2,2.62
00000000-0000-0000-0000-000000000174,112-1,3.027
00000000-0000-0000-0000-000000000174,112-2,3.925
00000000-0000-0000-0000-000000000174,113-1,1.345
00000000-0000-0000-0000-000000000174,113-2,2.79
00000000-0000-0000-0000-000000000212,108-1,3.255
00000000-0000-0000-0000-000000000212,108-2,2.555
00000000-0000-0000-0000-000000000212,109-1,2.642
00000000-0000-0000-0000-000000000212,109-2,1.691
00000000-0000-0000-0000-000000000212,110-1,3.94
00000000-0000-0000-0000-000000000212,110-2,3.7
00000000-0000-0000-0000-000000000212,111-1,2.009
00000000-0000-0000-0000-000000000212,111-2,3.892
00000000-0000-0000-0000-000000000212,112-1,2.12
00000000-0000-0000-0000-000000000212,112-2,2.8
00000000-0000-0000-0000-000000000212,113-1,2.718
00000000-0000-0000-0000-000000000212,113-2,1.391
00000000-0000-0000-0000-000000000524,113-1,2.609
00000000-0000-0000-0000-000000000524,113-2,3.12
00000000-0000-0000-0000-000000000421,107-1,2.827
00000000-0000-0000-0000-000000000421,107-2,2.28
00000000-0000-0000-0000-000000000421,108-1,2.464
00000000-0000-0000-0000-000000000421,108-2,2.658
00000000-0000-0000-0000-000000000421,109-1,3.164
00000000-0000-0000-0000-000000000421,109-2,2.855
00000000-0000-0000-0000-000000000421,110-1,2.727
00000000-0000-0000-0000-000000000421,110-2,3.54
00000000-0000-0000-0000-000000000421,111-1,2.182
00000000-0000-0000-0000-000000000421,111-2,2.683
00000000-0000-0000-0000-000000000421,112-1,1.11
00000000-0000-0000-0000-000000000421,112-2,2.68
00000000-0000-0000-0000-000000000421,113-1,1.8
00000000-0000-0000-0000-000000000421,113-2,3.645
00000000-0000-0000-0000-000000000569,110-1,1.3
00000000-0000-0000-0000-000000000569,110-2,2.42
00000000-0000-0000-0000-000000000569,111-1,1.191
00000000-0000-0000-0000-000000000569,111-2,2.645
00000000-0000-0000-0000-000000000569,112-1,3.75
00000000-0000-0000-0000-000000000569,112-2,3.18
00000000-0000-0000-0000-000000000569,113-1,3.055
00000000-0000-0000-0000-000000000569,113-2,2.973
00000000-0000-0000-0000-000000000370,112-1,2.555
00000000-0000-0000-0000-000000000370,112-2,3.075
00000000-0000-0000-0000-000000000370,113-1,3.523
00000000-0000-0000-0000-000000000370,113-2,2.6
00000000-0000-0000-0000-000000000527,111-1,2.742
00000000-0000-0000-0000-000000000527,111-2,2.669
00000000-0000-0000-0000-000000000527,112-1,3.07
00000000-0000-0000-0000-000000000527,112-2,3.233
00000000-0000-0000-0000-000000000527,113-1,2.3
00000000-0000-0000-0000-000000000527,113-2,2.97
00000000-0000-0000-0000-000000000394,107-1,2.445
00000000-0000-0000-0000-000000000394,107-2,3.08
00000000-0000-0000-0000-000000000394,108-1,2.78
00000000-0000-0000-0000-000000000394,108-2,2.464
00000000-0000-0000-0000-000000000394,109-1,3.438
00000000-0000-0000-0000-000000000394,109-2,2.8
00000000-0000-0000-0000-000000000394,110-1,2.891
00000000-0000-0000-0000-000000000394,110-2,2.458
00000000-0000-0000-0000-000000000394,111-1,2.373
00000000-0000-0000-0000-000000000394,111-2,2.5
00000000-0000-0000-0000-000000000394,112-1,2.227
00000000-0000-0000-0000-000000000394,112-2,3.182
00000000-0000-0000-0000-000000000394,113-1,2.445
00000000-0000-0000-0000-000000000394,113-2,3.67
00000000-0000-0000-0000-000000000334,111-1,3.6
00000000-0000-0000-0000-000000000334,111-2,3.24
00000000-0000-0000-0000-000000000334,112-1,2.055
00000000-0000-0000-0000-000000000334,112-2,3.775
00000000-0000-0000-0000-000000000334,113-1,3.26
00000000-0000-0000-0000-000000000334,113-2,2.946
00000000-0000-0000-0000-000000000565,109-1,3.817
00000000-0000-0000-0000-000000000565,109-2,4
00000000-0000-0000-0000-000000000565,110-1,1.664
00000000-0000-0000-0000-000000000565,110-2,3.1
00000000-0000-0000-0000-000000000565,111-1,2.731
00000000-0000-0000-0000-000000000565,111-2,3.373
00000000-0000-0000-0000-000000000565,112-1,1.45
00000000-0000-0000-0000-000000000565,112-2,2.391
00000000-0000-0000-0000-000000000565,113-1,3.2
00000000-0000-0000-0000-000000000565,113-2,2.37
00000000-0000-0000-0000-000000000562,112-1,1.883
00000000-0000-0000-0000-000000000562,112-2,2.882
00000000-0000-0000-0000-000000000562,113-1,3.1
00000000-0000-0000-0000-000000000562,113-2,2.75
00000000-0000-0000-0000-000000000360,112-1,2.591
00000000-0000-0000-0000-000000000360,112-2,2.76
00000000-0000-0000-0000-000000000360,113-1,1.955
00000000-0000-0000-0000-000000000360,113-2,2.825
00000000-0000-0000-0000-000000000623,113-1,2.509
00000000-0000-0000-0000-000000000623,113-2,3.317
00000000-0000-0000-0000-000000000221,111-1,2.8
00000000-0000-0000-0000-000000000221,111-2,2.169
00000000-0000-0000-0000-000000000221,112-1,2.483
00000000-0000-0000-0000-000000000221,112-2,2.808
00000000-0000-0000-0000-000000000221,113-1,3.391
00000000-0000-0000-0000-000000000221,113-2,2.81
00000000-0000-0000-0000-000000000561,110-1,4.008
00000000-0000-0000-0000-000000000561,110-2,3.62
00000000-0000-0000-0000-000000000561,111-1,2.7
00000000-0000-0000-0000-000000000561,111-2,2.767
00000000-0000-0000-0000-000000000561,112-1,2.445
00000000-0000-0000-0000-000000000561,112-2,1.977
00000000-0000-0000-0000-000000000561,113-1,3.377
00000000-0000-0000-0000-000000000561,113-2,2.21
00000000-0000-0000-0000-000000000259,110-1,3.32
00000000-0000-0000-0000-000000000259,110-2,2.333
00000000-0000-0000-0000-000000000259,111-1,3.367
00000000-0000-0000-0000-000000000259,111-2,2.6
00000000-0000-0000-0000-000000000259,112-1,3.054
00000000-0000-0000-0000-000000000259,112-2,3.318
00000000-0000-0000-0000-000000000259,113-1,2.883
00000000-0000-0000-0000-000000000259,113-2,1.733
00000000-0000-0000-0000-000000000233,108-1,4
00000000-0000-0000-0000-000000000233,108-2,3.32
00000000-0000-0000-0000-000000000233,109-1,2.8
00000000-0000-0000-0000-000000000233,109-2,1.809
00000000-0000-0000-0000-000000000233,110-1,2.808
00000000-0000-0000-0000-000000000233,110-2,2.109
00000000-0000-0000-0000-000000000233,111-1,2.667
00000000-0000-0000-0000-000000000233,111-2,3.54
00000000-0000-0000-0000-000000000233,112-1,3.092
00000000-0000-0000-0000-000000000233,112-2,2.57
00000000-0000-0000-0000-000000000233,113-1,2.555
00000000-0000-0000-0000-000000000233,113-2,2.792
00000000-0000-0000-0000-000000000151,108-1,1.992
00000000-0000-0000-0000-000000000151,108-2,2.058
00000000-0000-0000-0000-000000000151,109-1,1.98
00000000-0000-0000-0000-000000000151,109-2,3.064
00000000-0000-0000-0000-000000000151,110-1,2.717
00000000-0000-0000-0000-000000000151,110-2,3.782
00000000-0000-0000-0000-000000000151,111-1,3.118
00000000-0000-0000-0000-000000000151,111-2,3.02
00000000-0000-0000-0000-000000000151,112-1,3.37
00000000-0000-0000-0000-000000000151,112-2,1.725
00000000-0000-0000-0000-000000000151,113-1,2.7
00000000-0000-0000-0000-000000000151,113-2,3.067
00000000-0000-0000-0000-000000000272,112-1,2.555
00000000-0000-0000-0000-000000000272,112-2,2.26
00000000-0000-0000-0000-000000000272,113-1,2.182
00000000-0000-0000-0000-000000000272,113-2,2.545
00000000-0000-0000-0000-000000000506,109-1,2.464
00000000-0000-0000-0000-000000000506,109-2,2.918
00000000-0000-0000-0000-000000000506,110-1,3.055
00000000-0000-0000-0000-000000000506,110-2,2.99
00000000-0000-0000-0000-000000000506,111-1,2.72
00000000-0000-0000-0000-000000000506,111-2,3.227
00000000-0000-0000-0000-000000000506,112-1,2.31
00000000-0000-0000-0000-000000000506,112-2,2.9
00000000-0000-0000-0000-000000000506,113-1,1.809
00000000-0000-0000-0000-000000000506,113-2,4.12
00000000-0000-0000-0000-000000000196,113-1,3.11
00000000-0000-0000-0000-000000000196,113-2,3.2
00000000-0000-0000-0000-000000000167,109-1,3.4
00000000-0000-0000-0000-000000000167,109-2,3.238
00000000-0000-0000-0000-000000000167,110-1,2.2
00000000-0000-0000-0000-000000000167,110-2,3.04
00000000-0000-0000-0000-000000000167,111-1,2.06
00000000-0000-0000-0000-000000000167,111-2,2.5
00000000-0000-0000-0000-000000000167,112-1,1.32
00000000-0000-0000-0000-000000000167,112-2,3.067
00000000-0000-0000-0000-000000000167,113-1,2.12
00000000-0000-0000-0000-000000000167,113-2,2.831
00000000-0000-0000-0000-000000000459,110-1,1.41
00000000-0000-0000-0000-000000000459,110-2,1.43
00000000-0000-0000-0000-000000000459,111-1,3.2
00000000-0000-0000-0000-000000000459,111-2,2.946
00000000-0000-0000-0000-000000000459,112-1,2.136
00000000-0000-0000-0000-000000000459,112-2,2.725
00000000-0000-0000-0000-000000000459,113-1,3.336
00000000-0000-0000-0000-000000000459,113-2,2.94
00000000-0000-0000-0000-000000000281,112-1,3.42
00000000-0000-0000-0000-000000000281,112-2,3.731
00000000-0000-0000-0000-000000000281,113-1,2.809
00000000-0000-0000-0000-000000000281,113-2,4.1
00000000-0000-0000-0000-000000000300,113-1,2.423
00000000-0000-0000-0000-000000000300,113-2,2.545
00000000-0000-0000-0000-000000000325,111-1,2.673
00000000-0000-0000-0000-000000000325,111-2,3.392
00000000-0000-0000-0000-000000000325,112-1,2.255
00000000-0000-0000-0000-000000000325,112-2,2.5
00000000-0000-0000-0000-000000000325,113-1,1.945
00000000-0000-0000-0000-000000000325,113-2,2.336
00000000-0000-0000-0000-000000000320,110-1,1.608
00000000-0000-0000-0000-000000000320,110-2,3.05
00000000-0000-0000-0000-000000000320,111-1,3.62
00000000-0000-0000-0000-000000000320,111-2,1.973
00000000-0000-0000-0000-000000000320,112-1,1.32
00000000-0000-0000-0000-000000000320,112-2,2.658
00000000-0000-0000-0000-000000000320,113-1,3.3
00000000-0000-0000-0000-000000000320,113-2,2.45
00000000-0000-0000-0000-000000000614,108-1,1.973
00000000-0000-0000-0000-000000000614,108-2,1.77
00000000-0000-0000-0000-000000000614,109-1,3.136
00000000-0000-0000-0000-000000000614,109-2,3.06
00000000-0000-0000-0000-000000000614,110-1,1.527
00000000-0000-0000-0000-000000000614,110-2,1.71
00000000-0000-0000-0000-000000000614,111-1,3.736
00000000-0000-0000-0000-000000000614,111-2,0.615
00000000-0000-0000-0000-000000000614,112-1,2.1
00000000-0000-0000-0000-000000000614,112-2,2.4
00000000-0000-0000-0000-000000000614,113-1,1.631
00000000-0000-0000-0000-000000000614,113-2,2.32
00000000-0000-0000-0000-000000000587,108-1,2.675
00000000-0000-0000-0000-000000000587,108-2,3.582
00000000-0000-0000-0000-000000000587,109-1,2.683
00000000-0000-0000-0000-000000000587,109-2,3.24
00000000-0000-0000-0000-000000000587,110-1,2.5
00000000-0000-0000-0000-000000000587,110-2,2.233
00000000-0000-0000-0000-000000000587,111-1,1.96
00000000-0000-0000-0000-000000000587,111-2,3.409
00000000-0000-0000-0000-000000000587,112-1,1.655
00000000-0000-0000-0000-000000000587,112-2,2.064
00000000-0000-0000-0000-000000000587,113-1,2.6
00000000-0000-0000-0000-000000000587,113-2,2.867
00000000-0000-0000-0000-000000000539,110-1,1.66
00000000-0000-0000-0000-000000000539,110-2,3.518
00000000-0000-0000-0000-000000000539,111-1,3.08
00000000-0000-0000-0000-000000000539,111-2,1.492
00000000-0000-0000-0000-000000000539,112-1,3.509
00000000-0000-0000-0000-000000000539,112-2,1.691
00000000-0000-0000-0000-000000000539,113-1,1.41
00000000-0000-0000-0000-000000000539,113-2,2.509
00000000-0000-0000-0000-000000000622,113-1,3.855
00000000-0000-0000-0000-000000000622,113-2,2.5
00000000-0000-0000-0000-000000000555,110-1,4
00000000-0000-0000-0000-000000000555,110-2,3.282
00000000-0000-0000-0000-000000000555,111-1,2.38
00000000-0000-0000-0000-000000000555,111-2,1.585
00000000-0000-0000-0000-000000000555,112-1,3.09
00000000-0000-0000-0000-000000000555,112-2,2.925
00000000-0000-0000-0000-000000000555,113-1,1.73
00000000-0000-0000-0000-000000000555,113-2,2.555
00000000-0000-0000-0000-000000000165,108-1,2.475
00000000-0000-0000-0000-000000000165,108-2,2.708
00000000-0000-0000-0000-000000000165,109-1,2.2
00000000-0000-0000-0000-000000000165,109-2,2.69
00000000-0000-0000-0000-000000000165,110-1,2.99
00000000-0000-0000-0000-000000000165,110-2,3.34
00000000-0000-0000-0000-000000000165,111-1,2.9
00000000-0000-0000-0000-000000000165,111-2,3.191
00000000-0000-0000-0000-000000000165,112-1,2.731
00000000-0000-0000-0000-000000000165,112-2,2.985
00000000-0000-0000-0000-000000000165,113-1,3.208
00000000-0000-0000-0000-000000000165,113-2,3.38
00000000-0000-0000-0000-000000000228,110-1,1.917
00000000-0000-0000-0000-000000000228,110-2,1.758
00000000-0000-0000-0000-000000000228,111-1,2.86
00000000-0000-0000-0000-000000000228,111-2,3.62
00000000-0000-0000-0000-000000000228,112-1,2.95
00000000-0000-0000-0000-000000000228,112-2,2.83
00000000-0000-0000-0000-000000000228,113-1,2.14
00000000-0000-0000-0000-000000000228,113-2,2.183
00000000-0000-0000-0000-000000000365,107-1,2.5
00000000-0000-0000-0000-000000000365,107-2,3.04
00000000-0000-0000-0000-000000000365,108-1,2.833
00000000-0000-0000-0000-000000000365,108-2,3.362
00000000-0000-0000-0000-000000000365,109-1,2.282
00000000-0000-0000-0000-000000000365,109-2,3
00000000-0000-0000-0000-000000000365,110-1,1.567
00000000-0000-0000-0000-000000000365,110-2,3.76
00000000-0000-0000-0000-000000000365,111-1,3.06
00000000-0000-0000-0000-000000000365,111-2,3.86
00000000-0000-0000-0000-000000000365,112-1,2.25
00000000-0000-0000-0000-000000000365,112-2,2.3
00000000-0000-0000-0000-000000000365,113-1,2.56
00000000-0000-0000-0000-000000000365,113-2,2.075
00000000-0000-0000-0000-000000000252,106-1,3.082
00000000-0000-0000-0000-000000000252,106-2,3.809
00000000-0000-0000-0000-000000000252,107-1,1.11
00000000-0000-0000-0000-000000000252,107-2,2.3
00000000-0000-0000-0000-000000000252,108-1,2.973
00000000-0000-0000-0000-000000000252,108-2,2.9
00000000-0000-0000-0000-000000000252,109-1,3.025
00000000-0000-0000-0000-000000000252,109-2,2.533
00000000-0000-0000-0000-000000000252,110-1,1.682
00000000-0000-0000-0000-000000000252,110-2,1.017
00000000-0000-0000-0000-000000000252,111-1,2.583
00000000-0000-0000-0000-000000000252,111-2,2.25
00000000-0000-0000-0000-000000000252,112-1,3.173
00000000-0000-0000-0000-000000000252,112-2,2.745
00000000-0000-0000-0000-000000000252,113-1,2.5
00000000-0000-0000-0000-000000000252,113-2,3.717
00000000-0000-0000-0000-000000000467,113-1,3.183
00000000-0000-0000-0000-000000000467,113-2,2.545
00000000-0000-0000-0000-000000000352,113-1,2.96
00000000-0000-0000-0000-000000000352,113-2,3.127
00000000-0000-0000-0000-000000000219,108-1,1.95
00000000-0000-0000-0000-000000000219,108-2,2.164
00000000-0000-0000-0000-000000000219,109-1,1.708
00000000-0000-0000-0000-000000000219,109-2,1.609
00000000-0000-0000-0000-000000000219,110-1,2.49
00000000-0000-0000-0000-000000000219,110-2,2.7
00000000-0000-0000-0000-000000000219,111-1,3.433
00000000-0000-0000-0000-000000000219,111-2,2.055
00000000-0000-0000-0000-000000000219,112-1,2.208
00000000-0000-0000-0000-000000000219,112-2,2.827
00000000-0000-0000-0000-000000000219,113-1,2.458
00000000-0000-0000-0000-000000000219,113-2,3.63
00000000-0000-0000-0000-000000000600,109-1,3.45
00000000-0000-0000-0000-000000000600,109-2,1.009
00000000-0000-0000-0000-000000000600,110-1,3.08
00000000-0000-0000-0000-000000000600,110-2,2.69
00000000-0000-0000-0000-000000000600,111-1,1.618
00000000-0000-0000-0000-000000000600,111-2,1.864
00000000-0000-0000-0000-000000000600,112-1,3.98
00000000-0000-0000-0000-000000000600,112-2,3.236
00000000-0000-0000-0000-000000000600,113-1,2.182
00000000-0000-0000-0000-000000000600,113-2,2.545
00000000-0000-0000-0000-000000000434,111-1,3
00000000-0000-0000-0000-000000000434,111-2,3.34
00000000-0000-0000-0000-000000000434,112-1,2.9
00000000-0000-0000-0000-000000000434,112-2,2.39
00000000-0000-0000-0000-000000000434,113-1,2.94
00000000-0000-0000-0000-000000000434,113-2,3.333
00000000-0000-0000-0000-000000000246,107-1,3.2
00000000-0000-0000-0000-000000000246,107-2,2.591
00000000-0000-0000-0000-000000000246,108-1,2.467
00000000-0000-0000-0000-000000000246,108-2,2.78
00000000-0000-0000-0000-000000000246,109-1,3.085
00000000-0000-0000-0000-000000000246,109-2,3.14
00000000-0000-0000-0000-000000000246,110-1,2.392
00000000-0000-0000-0000-000000000246,110-2,2.627
00000000-0000-0000-0000-000000000246,111-1,3.409
00000000-0000-0000-0000-000000000246,111-2,4.18
00000000-0000-0000-0000-000000000246,112-1,2.755
00000000-0000-0000-0000-000000000246,112-2,3.66
00000000-0000-0000-0000-000000000246,113-1,3.54
00000000-0000-0000-0000-000000000246,113-2,2.431
00000000-0000-0000-0000-000000000330,110-1,3.433
00000000-0000-0000-0000-000000000330,110-2,3.18
00000000-0000-0000-0000-000000000330,111-1,3.36
00000000-0000-0000-0000-000000000330,111-2,2.52
00000000-0000-0000-0000-000000000330,112-1,2.16
00000000-0000-0000-0000-000000000330,112-2,2.967
00000000-0000-0000-0000-000000000330,113-1,2.618
00000000-0000-0000-0000-000000000330,113-2,3.31
00000000-0000-0000-0000-000000000155,107-1,2.81
00000000-0000-0000-0000-000000000155,107-2,2.95
00000000-0000-0000-0000-000000000155,108-1,2.917
00000000-0000-0000-0000-000000000155,108-2,2.6
00000000-0000-0000-0000-000000000155,109-1,3.945
00000000-0000-0000-0000-000000000155,109-2,3.1
00000000-0000-0000-0000-000000000155,110-1,3.13
00000000-0000-0000-0000-000000000155,110-2,3
00000000-0000-0000-0000-000000000155,111-1,2.94
00000000-0000-0000-0000-000000000155,111-2,2.9
00000000-0000-0000-0000-000000000155,112-1,3.682
00000000-0000-0000-0000-000000000155,112-2,2.8
00000000-0000-0000-0000-000000000155,113-1,3.53
00000000-0000-0000-0000-000000000155,113-2,2.255
00000000-0000-0000-0000-000000000267,107-1,3.2
00000000-0000-0000-0000-000000000267,107-2,1.54
00000000-0000-0000-0000-000000000267,108-1,3.28
00000000-0000-0000-0000-000000000267,108-2,3.11
00000000-0000-0000-0000-000000000267,109-1,1.775
00000000-0000-0000-0000-000000000267,109-2,2.936
00000000-0000-0000-0000-000000000267,110-1,2.869
00000000-0000-0000-0000-000000000267,110-2,2.9
00000000-0000-0000-0000-000000000267,111-1,3.88
00000000-0000-0000-0000-000000000267,111-2,3.12
00000000-0000-0000-0000-000000000267,112-1,2.62
00000000-0000-0000-0000-000000000267,112-2,2.4
00000000-0000-0000-0000-000000000267,113-1,2.367
00000000-0000-0000-0000-000000000267,113-2,2.946
